password,zxcvbn_score,guesses,crack_time_offline_fast_hashing_1e10_per_second,matched_sequence_count
2006winterspring@zhang,4,151213600000000,4 hours,4
2006winterzhangsu,4,558100000000,56 seconds,3
2007!admin@lulu,4,606100000000,1 minute,3
2007!admintest,4,28000000000,3 seconds,3
2007!adminuser,4,470800000000,47 seconds,3
2007!buckhamal,4,1000000010000,2 minutes,2
2007!fall_jeff,4,35200000000,4 seconds,3
2007!fallboycorn,4,44200000000000,1 hour,4
2007!falljulien,4,123820000000,12 seconds,3
2007!fallspring,4,20290000000,2 seconds,3
2007!fallspringjeff,4,10448920000000,17 minutes,4
2007!fallspringkatie,4,16425160000000,27 minutes,4
2007!fallzombie,4,18340000000,2 seconds,3
2007!frodo31,4,10000010000,1 second,2
2007!frostyadmin,4,554368000000,55 seconds,3
2007!kentishinse,4,3099724000000,5 minutes,4
2007!kentlandadmin,4,22106800000000,37 minutes,4
2007!kittenpuppy,4,362800000000,36 seconds,3
2007!sandy@spring,4,2019100000000,3 minutes,3
2007!sandytest,4,17677000000,2 seconds,3
2007!springfalladmin,4,621164116000000,17 hours,4
2007!springfalljane,4,67786904800000,2 hours,4
2007!springjimmy,4,39268600000,4 seconds,3
2007!springsummer,4,27962200000,3 seconds,3
2007!springtestkate,4,67244197600000,2 hours,4
2007!springvalerie,4,60266200000,6 seconds,3
2007!springwinterjim,4,45463225600000,1 hour,4
2007!springwolf,4,188270800000,19 seconds,3
2007!summerbreeze,4,73750600000,7 seconds,3
2007!summerfan,4,41500000000,4 seconds,3
2007!summerrainy,4,228752200000,23 seconds,3
2007!summerwax,4,41500000000,4 seconds,3
2007!test123user,4,559291600000,56 seconds,3
2007!test@spring,4,202000000000,20 seconds,3
2007!testcat,4,10000010000,1 second,2
2007!testmeewy,4,1000000010000,2 minutes,2
2007!testnike,4,77680000000,8 seconds,3
2007!testtestuser,4,177083200000,18 seconds,3
2007!testzombie,4,18340000000,2 seconds,3
2007!user#admin,4,214600000000,21 seconds,3
2007!userandcrazy,4,2806000000000,5 minutes,4
2007!winterdaisy,4,32352400000,3 seconds,3
2007!winterdick,4,23647600000,2 seconds,3
2007!winterman@,4,592696000000,59 seconds,3
2007!winterpuppy,4,207676000000,21 seconds,3
2007#chris212,4,52108319999.99999957253749016,5 seconds,3
2007#chriswax,4,56500000000,6 seconds,3
2007#dinnerfall,4,112870000000,11 seconds,3
2007#fall#harry,4,21100000000,2 seconds,3
2007#fall_1989_13,4,61000000000000,2 hours,4
2007#fallbunny,4,27460000000,3 seconds,3
2007#fallchum,4,100000010000,10 seconds,2
2007#fallenflyingboy,4,340049200000000,9 hours,4
2007#fallfrosty,4,38860000000,4 seconds,3
2007#fallfrozen,4,52720000000,5 seconds,3
2007#fallkitty,4,15430000000,2 seconds,3
2007#fallspring,4,20290000000,2 seconds,3
2007#falluserjoe,4,10602280000000,18 minutes,4
2007#fallvicky,4,11110000000,1 second,3
2007#fallwinds,4,79030000000,8 seconds,3
2007#fallwolfgang,4,27280000000,3 seconds,3
2007#meowcat,4,10000010000,1 second,2
2007#paweljazzy,4,1692100000000,3 minutes,3
2007#rainbowuser,4,217563400000,22 seconds,3
2007#shaggytest,4,39718000000,4 seconds,3
2007#spring1024thomas,4,87766000000000,2 hours,4
2007#spring11305,4,1064850280000,2 minutes,4
2007#spring123,4,20290000000,2 seconds,3
2007#spring2205,4,1064850280000,2 minutes,4
2007#spring_alex,4,1888360000000,3 minutes,4
2007#spring_alexey,4,61692755200000,2 hours,4
2007#springbok251,4,1230905875199.999998102157406,2 minutes,4
2007#springboy,4,90147400000,9 seconds,3
2007#springbuck,4,265396600000,27 seconds,3
2007#springcandy,4,219767200000,22 seconds,3
2007#springdaisy,4,116798200000,12 seconds,3
2007#springdavid,4,20290000000,2 seconds,3
2007#springer_alex,4,2210440000000,4 minutes,4
2007#springeruser,4,863363800000,1 minute,3
2007#springerwinterlily,4,254386907200000,7 hours,4
2007#springfallfletcher,4,230851036000000,6 hours,4
2007#springfallkate,4,383506818400000,11 hours,4
2007#springfallkumho,4,8884600000000000,10 days,4
2007#springfallmichael,4,44368120000000,1 hour,4
2007#springfallwang,4,766013636800000,21 hours,4
2007#springfieldjoe,4,59739400000,6 seconds,3
2007#springfieldtest,4,108854200000,11 seconds,3
2007#springfox,4,70765000000,7 seconds,3
2007#springfrost,4,257320600000,26 seconds,3
2007#springfrosted,4,1082839570000,2 minutes,4
2007#springgarden,4,407938000000,41 seconds,3
2007#springin24,4,1088836000000,2 minutes,4
2007#springjames,4,20290000000,2 seconds,3
2007#springkenneth,4,20290000000,2 seconds,3
2007#springkiki,4,81667600000,8 seconds,3
2007#springmichael,4,20290000000,2 seconds,3
2007#springrobert,4,20290000000,2 seconds,3
2007#springshyjane,4,27479200000000,46 minutes,4
2007#springtest,4,37653400000,4 seconds,3
2007#springtestdavid,4,8510680000000,14 minutes,4
2007#springwintertestboy,4,41152798504000000,2 months,5
2007#springwintertestlilah,4,699273129232000000,2 years,5
2007#springwonderboy,4,1051054049200,2 minutes,4
2007#summer1001,4,90352000000,9 seconds,3
2007#summer_alexander,4,1167587200000,2 minutes,4
2007#summer_jeff,4,1213127200000,2 minutes,4
2007#summerdaisy,4,12064600000,1 second,3
2007#summerdavie,4,313291000000,31 seconds,3
2007#summerjuliet,4,36366400000,4 seconds,3
2007#summerkate,4,18357400000,2 seconds,3
2007#summerpavel,4,166238200000,17 seconds,3
2007#summershark,4,55700200000,6 seconds,3
2007#summerspring2014bob,4,16770514600000000,19 days,5
2007#summertestzhang,4,50236357600000,1 hour,4
2007#summerthepig,4,9280000000000,15 minutes,4
2007#summerwintermichael,4,2540080000000,4 minutes,4
2007#summerzazzy,4,4140100000000,7 minutes,3
2007#summerzombie,4,25271200000,3 seconds,3
2007#test#testuser,4,11440104400,1 second,3
2007#test1101,4,100000010000,10 seconds,2
2007#test1992tiger,4,2260000000000,4 minutes,4
2007#testababy,4,49600000000,5 seconds,3
2007#testadmin,4,21550000000,2 seconds,3
2007#testjake,4,11050000000,1 second,3
2007#testkate,4,13330000000,1 second,3
2007#testkaze,4,100000010000,10 seconds,2
2007#testkiss,4,14620000000,1 second,3
2007#testspring,4,20290000000,2 seconds,3
2007#testwolverine,4,38650000000,4 seconds,3
2007#testyalex,4,45400000000,5 seconds,3
2007#testyamaz,4,1000000010000,2 minutes,2
2007#testyarny,4,1000000010000,2 minutes,2
2007#testzombie,4,18340000000,2 seconds,3
2007#testzorro,4,65050000000,7 seconds,3
2007#user#spring,4,202000000000,20 seconds,3
2007#useradmin,4,21550000000,2 seconds,3
2007#userand#shawn,4,27000100000000,45 minutes,3
2007#userandwoman,4,2134000000000,4 minutes,4
2007#userfall,4,15100000000,2 seconds,3
2007#userwong,4,12430000000,1 second,3
2007#winter_124,4,1116100000000,2 minutes,3
2007#winter_rose,4,1319176000000,2 minutes,4
2007#winterboy,4,24986800000,2 seconds,3
2007#winterbunny,4,101879200000,10 seconds,3
2007#wintergretchen,4,47641600000,5 seconds,3
2007#wintergum,4,52387000000,5 seconds,3
2007#winterkarma,4,263922400000,26 seconds,3
2007#winterkate,4,49315600000,5 seconds,3
2007#winterkitty,4,57127600000,6 seconds,3
2007#wintermango,4,356438800000,36 seconds,3
2007#wintermike,4,11594800000,1 second,3
2007#winterspringjill,4,48767924800000,1 hour,4
2007#winterspringrobert,4,16021360000000,27 minutes,4
2007#winterwink,4,507210400000,51 seconds,3
2007#winterwolf,4,52105600000,5 seconds,3
2007#winterzazzy,4,11160100000000,19 minutes,3
2007#winterzhang,4,356885200000,36 seconds,3
2007@fallcassie,4,11620000000,1 second,3
2007@falloutintheafternoon,4,22356401200000000,26 days,5
2007@fallrain,4,36130000000,4 seconds,3
2007@springdaisy,4,116798200000,12 seconds,3
2007@springfieldfall,4,628067800000,1 minute,3
2007@springfieldkent,4,308821600000,31 seconds,3
2007@springfog,4,403900000000,40 seconds,3
2007@springhobbit,4,418033000000,42 seconds,3
2007@springkent,4,106703200000,11 seconds,3
2007@springwood,4,29981200000,3 seconds,3
2007@summerrain,4,49821400000,5 seconds,3
2007@testfall,4,15100000000,2 seconds,3
2007@winterbunny,4,101879200000,10 seconds,3
2007@winterinstitute,4,49427200000,5 seconds,3
2007@winterpenguin,4,58466800000,6 seconds,3
2007@winterwind,4,110026000000,11 seconds,3
2007@winterwolf,4,52105600000,5 seconds,3
2007admin_ewens,4,214600000000,21 seconds,3
2007admintest#test,4,8979400000000,15 minutes,4
2007admintestmike,4,1008218782000,2 minutes,4
2007fall#test194322,4,302431600000000,8 hours,4
2007fall@lukasz,4,316827292000,32 seconds,3
2007falllillycatherine,4,1022328460000,2 minutes,4
2007spring#shawnb,4,2019100000000,3 minutes,3
2007springadmin!,4,202000000000,20 seconds,3
2007springferris123,4,1047850300000,2 minutes,4
2007testsummer@shawn,4,8700400000000,15 minutes,4
2007testuser#test,4,573850000000,57 seconds,3
2007testuserfoggy,4,57773350000,6 seconds,3
2007testwinterboy,4,1004628944800,2 minutes,4
2007useradmin#,4,387100000000,39 seconds,3
2007useradmin@puma,4,135620200000000,4 hours,4
2007useradmintest,4,1125196786000,2 minutes,4
2007usertestguy,4,1023463453600,2 minutes,4
2007userwinterwolf,4,1163193572800,2 minutes,4
2007wintergarden#,4,558100000000,56 seconds,3
2007wintershayad,4,17620000000,2 seconds,3
2007winterstar@kitty,4,1143959737600,2 minutes,4
2007winterzhangpapi,4,8135704000000,14 minutes,4
2008!adminfall,4,150100000000,15 seconds,3
2008!adminsummer,4,20800000000,2 seconds,3
2008!adminuser,4,470800000000,47 seconds,3
2008!adminwinter,4,55900000000,6 seconds,3
2008!billy_boy,4,438100000000,44 seconds,3
2008!fall#harry,4,21100000000,2 seconds,3
2008!fallwally,4,29050000000,3 seconds,3
2008!fallwritereal,4,14919160000000,25 minutes,4
2008!jamesspring,4,20290000000,2 seconds,3
2008!penguinadmin,4,224467000000,22 seconds,3
2008!puppyfall,4,150100000000,15 seconds,3
2008!sandytest,4,17677000000,2 seconds,3
2008!sleuthuser,4,1268743340800,2 minutes,4
2008!springadmin,4,288817000000,29 seconds,3
2008!springbabes,4,391786000000,39 seconds,3
2008!springbuck,4,265396600000,27 seconds,3
2008!springcarol,4,20290000000,2 seconds,3
2008!springcarolyn,4,20290000000,2 seconds,3
2008!springchill,4,651025600000,1 minute,3
2008!springdaisy,4,116798200000,12 seconds,3
2008!springfallcandy,4,472845145600000,13 hours,4
2008!springfallcindy,4,99011951200000,3 hours,4
2008!springfrodo,4,1022493275200,2 minutes,4
2008!springjessica,4,20290000000,2 seconds,3
2008!springkaiyan,4,9883600000000,16 minutes,4
2008!springtestrider,4,213721840000000,6 hours,4
2008!springtiger,4,84898000000,8 seconds,3
2008!springwanderer,4,1037426606800,2 minutes,4
2008!springwintertest,4,28939729600000,48 minutes,4
2008!springwinterwaffle,4,1295240377600000,1 day,4
2008!springy1025,4,1888360000000,3 minutes,4
2008!springy1998,4,1500100000000,3 minutes,3
2008!summerbabe,4,46054000000,5 seconds,3
2008!summerchampion,4,19268200000,2 seconds,3
2008!summerkris,4,22373200000,2 seconds,3
2008!summermoon,4,27341200000,3 seconds,3
2008!summershiro,4,2664100000000,4 minutes,3
2008!summerwars,4,67830400000,7 seconds,3
2008!summerzhang,4,132455800000,13 seconds,3
2008!test_boy,4,67000000000,7 seconds,3
2008!testfallzane,4,41200000000000,1 hour,4
2008!testspring,4,20290000000,2 seconds,3
2008!testwanderer,4,126490000000,13 seconds,3
2008!testwonder,4,14740000000,1 second,3
2008!tortoise#,4,42267400000,4 seconds,3
2008!useradmin,4,21550000000,2 seconds,3
2008!userrainy,4,165790000000,17 seconds,3
2008!winter_alexander,4,1451756800000,2 minutes,4
2008!winterbelle,4,110918800000,11 seconds,3
2008!winterbush,4,30901600000,3 seconds,3
2008!winterdaisy,4,32352400000,3 seconds,3
2008!winterfall,4,60029200000,6 seconds,3
2008!winterfallkate,4,106715108800000,3 hours,4
2008!winterkiss,4,54114400000,5 seconds,3
2008!winterkitty,4,57127600000,6 seconds,3
2008!winterkorn,4,289813600000,29 seconds,3
2008!winterkris,4,60140800000,6 seconds,3
2008!winterlillicum,4,1503136000000000,2 days,4
2008!wintersheldon,4,42842800000,4 seconds,3
2008!winterspringboy,4,67995265600000,2 hours,4
2008#admintest,4,28000000000,3 seconds,3
2008#daisywinter,4,32352400000,3 seconds,3
2008#fallfrost,4,19210000000,2 seconds,3
2008#falllazlazlazlaz,4,361360000000000,10 hours,4
2008#fallmanisabu,4,44620000000000,1 hour,4
2008#fallspringadmin,4,58743400000000,2 hours,4
2008#fallvampire,4,12190000000,1 second,3
2008#sandyfall,4,101593000000,10 seconds,3
2008#spring15_,4,403900000000,40 seconds,3
2008#spring255219,4,9883600000000,16 minutes,4
2008#spring_alex,4,1888360000000,3 minutes,4
2008#spring_alexandria,4,13579177600000,23 minutes,4
2008#springadmin,4,288817000000,29 seconds,3
2008#springbird,4,337273000000,34 seconds,3
2008#springboy102,4,9883600000000,16 minutes,4
2008#springboy24,4,1888360000000,3 minutes,4
2008#springboyc,4,1088836000000,2 minutes,4
2008#springboytest,4,34497632800000,57 minutes,4
2008#springbradley,4,50171200000,5 seconds,3
2008#springbuck,4,265396600000,27 seconds,3
2008#springcarolina,4,160408600000,16 seconds,3
2008#springfalljessica,4,44368120000000,1 hour,4
2008#springfalllouise,4,72991079200000,2 hours,4
2008#springfinalpaul,4,16182880000000,27 minutes,4
2008#springgarden,4,407938000000,41 seconds,3
2008#springjames,4,20290000000,2 seconds,3
2008#springjordan,4,20290000000,2 seconds,3
2008#springkate,4,178175800000,18 seconds,3
2008#springlamb#user,4,8884600000000000,10 days,4
2008#springlinda,4,20290000000,2 seconds,3
2008#springmanjane,4,11944595200000,20 minutes,4
2008#springpaul,4,20290000000,2 seconds,3
2008#springrobert,4,20290000000,2 seconds,3
2008#springspring21,4,40540000000,4 seconds,3
2008#springtest,4,37653400000,4 seconds,3
2008#springtiger,4,84898000000,8 seconds,3
2008#springtimejohn,4,227080000000,23 seconds,3
2008#springwinterfrost,4,192372126400000,5 hours,4
2008#springwinterpeter,4,16021360000000,27 minutes,4
2008#summerbender,4,30197800000,3 seconds,3
2008#summerfall123,4,5446360000000,9 minutes,4
2008#summerfall24,4,9892720000000,16 minutes,4
2008#summerfrost,4,26471800000,3 seconds,3
2008#summerjewel,4,20593000000,2 seconds,3
2008#summerjohann,4,129433600000,13 seconds,3
2008#summerkangaroo,4,62075800000,6 seconds,3
2008#summerkate,4,18357400000,2 seconds,3
2008#summerkris,4,22373200000,2 seconds,3
2008#summerlily,4,25726600000,3 seconds,3
2008#summerspringgina,4,24515696800000,41 minutes,4
2008#summerthefreddy,4,3392920000000,6 minutes,4
2008#summerwaffles,4,179237800000,18 seconds,3
2008#summerwanderer,4,174518200000,17 seconds,3
2008#summerwinds,4,109023400000,11 seconds,3
2008#summerzhang,4,132455800000,13 seconds,3
2008#testadmin,4,21550000000,2 seconds,3
2008#testkate,4,13330000000,1 second,3
2008#testkobe,4,100000010000,10 seconds,2
2008#testmekris,4,1077727012000,2 minutes,4
2008#testmeow,4,100000010000,10 seconds,2
2008#testmez,4,10000010000,1 second,2
2008#testpens,4,100000010000,10 seconds,2
2008#user:ryan,4,15100000000,2 seconds,3
2008#user_alex,4,45400000000,5 seconds,3
2008#usercat,4,10000010000,1 second,2
2008#userhurricane,4,64300000000,6 seconds,3
2008#userjake,4,11050000000,1 second,3
2008#winter#test,4,1456667200000,2 minutes,4
2008#winter_alexander,4,1451756800000,2 minutes,4
2008#winterboston,4,16282000000,2 seconds,3
2008#winterfallaline,4,191814572800000,5 hours,4
2008#winterfalljoe,4,13225556800000,22 minutes,4
2008#wintergateman,4,3356135200000,6 minutes,3
2008#winterhazelnut,4,1517860000000,3 minutes,3
2008#winterhoney,4,23870800000,2 seconds,3
2008#winterhugh,4,26102800000,3 seconds,3
2008#winterkorn,4,289813600000,29 seconds,3
2008#wintermystique,4,1113979600000,2 minutes,3
2008#winterpuppy,4,207676000000,21 seconds,3
2008#winterwolf,4,52105600000,5 seconds,3
2008#winterwonder,4,54560800000,5 seconds,3
2008#winterzhang,4,356885200000,36 seconds,3
2008@#summerkitty,4,211654000000,21 seconds,3
2008@admintrice,4,414100000000,41 seconds,3
2008@fall_3124,4,1000000010000,2 minutes,2
2008@fallen_pearl,4,3917200000000,7 minutes,4
2008@fallinsummer,4,207100000000,21 seconds,3
2008@fallout421,4,1030223473279.999999751589712,2 minutes,4
2008@fallspringchris,4,8591440000000,14 minutes,4
2008@fallspringtest,4,8510680000000,14 minutes,4
2008@halloweenbunny,4,828560800000,1 minute,3
2008@katechill,4,15100000000,2 seconds,3
2008@luckyshen,4,937806400000,2 minutes,3
2008@michael#summer,4,1091080000000,2 minutes,4
2008@shoeyspecial,4,106300000000,11 seconds,3
2008@springboardz,4,78303400000,8 seconds,3
2008@springboy,4,90147400000,9 seconds,3
2008@springcraig,4,35634400000,4 seconds,3
2008@springfallmichael,4,44368120000000,1 hour,4
2008@springfield_,4,12963400000,1 second,3
2008@springfieldbob,4,284264200000,28 seconds,3
2008@springfielduser,4,1040365349200,2 minutes,4
2008@springfieldwars,4,1042089044800,2 minutes,4
2008@springfieldz,4,12963400000,1 second,3
2008@springfinaltest,4,29240156800000,49 minutes,4
2008@springgarden,4,407938000000,41 seconds,3
2008@springknight,4,59458600000,6 seconds,3
2008@springtimejane,4,349649200000,35 seconds,3
2008@springtimetest,4,422282800000,42 seconds,3
2008@springwendy,4,46537000000,5 seconds,3
2008@summer_boy,4,414100000000,41 seconds,3
2008@summergym,4,41500000000,4 seconds,3
2008@summerkai,4,41500000000,4 seconds,3
2008@summerlucky,4,11774800000,1 second,3
2008@summermoon,4,27341200000,3 seconds,3
2008@summerrain,4,49821400000,5 seconds,3
2008@summershark,4,55700200000,6 seconds,3
2008@testadmin,4,21550000000,2 seconds,3
2008@testmeuser,4,1226679706000,2 minutes,4
2008@winter_jean,4,1284803200000,2 minutes,4
2008@winterfall,4,60029200000,6 seconds,3
2008@winterfoxdude,4,47325160000000,1 hour,4
2008@wintergasp,4,1116100000000,2 minutes,3
2008@winterjuliet,4,97861600000,10 seconds,3
2008@winterkyle,4,13715200000,1 second,3
2008@winterlake,4,41726800000,4 seconds,3
2008@winterstevie,4,73421200000,7 seconds,3
2008@winterstrobe,4,1158716483200,2 minutes,4
2008@winterstuck,4,78331600000,8 seconds,3
2008@winterweather,4,167276800000,17 seconds,3
2008@winterwind,4,110026000000,11 seconds,3
2008_2005_dawn,4,31600000000,3 seconds,3
2008_2207girish,4,220600000000,22 seconds,3
2008_boyzambo,4,100000010000,10 seconds,2
2008admin!test,4,21550000000,2 seconds,3
2008adminfallus,4,214600000000,21 seconds,3
2008admintest#,4,21550000000,2 seconds,3
2008admintestfall,4,1042849378000,2 minutes,4
2008adminuserzhang,4,5303807794000,9 minutes,4
2008fall@seawoman,4,2217916000000,4 minutes,4
2008fall@summershabush,4,13618087091200000,16 days,5
2008fall@wintersonic,4,22911535072000,38 minutes,4
2008fall_robber,4,165640000000,17 seconds,3
2008falladmin@winter,4,120858400000000,3 hours,4
2008fallmichelle1210,4,1147728700000,2 minutes,4
2008spring#fallandrew,4,5038000000000,8 minutes,4
2008spring#thegreatfreak,4,10121646244060000,12 days,5
2008springfall_ewen,4,44368120000000,1 hour,4
2008test#testadmin,4,8979400000000,15 minutes,4
2008test#testuser,4,573850000000,57 seconds,3
2008test2sudhir,4,69292723600,7 seconds,3
2008testadmin#winter,4,21757600000000,36 minutes,4
2008testfallshen,4,1135594000000,2 minutes,4
2008testspring7test,4,8510680000000,14 minutes,4
2008testsummertest,4,1000716137200,2 minutes,4
2008testuser@spring,4,1169898850000,2 minutes,4
2008testwinterbuddy,4,1006704704800,2 minutes,4
2008testwinterzhang,4,1066362047200,2 minutes,4
2008user!winterstar,4,10798480000000,18 minutes,4
2008user@spring,4,20290000000,2 seconds,3
2008useradmin@spring,4,1042804000000000,1 day,4
2008userjohngreene,4,1016945200000,2 minutes,4
2008usertest#,4,38800000000,4 seconds,3
2008usertest#winter,4,29792800000000,50 minutes,4
2008usertestadmin,4,1125196786000,2 minutes,4
2008winter#winter,4,558100000000,56 seconds,3
2008winter_leslie,4,429100000000,43 seconds,3
