password,zxcvbn_score,zxcvbn_guesses,attack_match_type
2006!testcherry,4,12160000000,contains_common_password
2006!userdumb,4,31360000000,contains_common_password
2006!wintercaroline,4,27442000000,contains_common_password
2006!winterfalltest,4,23293662400000,contains_common_password
2006!winterhobby,4,331105600000,contains_common_password
2006!winterspringbrian,4,16021360000000,contains_common_password
2006!wintervampire,4,45074800000,contains_common_password
2006!wolfganguser,4,853008400000,contains_common_password
2006#adminsummer,4,20800000000,contains_common_password
2006#fall11wesley,4,495100000000,contains_common_password
2006#fall_alexey,4,1024900000000,contains_common_password
2006#fallcandy,4,16420000000,contains_common_password
2006#fallwilly,4,24610000000,contains_common_password
2006#guyfunky,4,15439000000,contains_common_password
2006#rainyday#test,4,8135920000000,contains_common_password
2006#shawnzhang,4,172738000000,contains_common_password
2006#spring14tiger,4,34919200000000,contains_common_password
2006#spring2010,4,20290000000,contains_common_password
2006#spring2010winter,4,16021360000000,contains_common_password
2006#springdanny,4,40076200000,contains_common_password
2006#springerfall1999lauryn,4,817485074200000000,contains_common_password
2006#springfox,4,70765000000,contains_common_password
2006#springkelly,4,27154600000,contains_common_password
2006#springkensal,4,1210008304000,contains_common_password
2006#springmanzoo,4,9883600000000,contains_common_password
2006#springmariabran,4,808600000000000,contains_common_password
2006#springmike,4,41691400000,contains_common_password
2006#springzack,4,373211200000,contains_common_password
2006#summer1386,4,302320000000,contains_common_password
2006#summer22579,4,574318000000,contains_common_password
2006#summer_alexander,4,1167587200000,contains_common_password
2006#summerfallmary,4,5446360000000,contains_common_password
2006#summerfrost,4,26471800000,contains_common_password
2006#summergazeborn,4,88089040000000,contains_common_password
2006#summerwax,4,41500000000,contains_common_password
2006#summerwheat,4,89524000000,contains_common_password
2006#testadmin,4,21550000000,contains_common_password
2006#testbelle,4,29890000000,contains_common_password
2006#testsharlene,4,28030000000,contains_common_password
2006#testspring,4,20290000000,contains_common_password
2006#testzelda,4,29110000000,contains_common_password
2006#testzombie,4,18340000000,contains_common_password
2006#winterfrost,4,71189200000,contains_common_password
2006#wintershane,4,20411200000,contains_common_password
2006#winterstuck,4,78331600000,contains_common_password
2006#winterwheatspring,4,649922752000000,contains_common_password
2006#winterwolf,4,52105600000,contains_common_password
2006#winterzazazazazaz,4,3479752000000,contains_common_password
2006@userzhen,4,100000010000,contains_common_password
2006@winterfallthegang,4,101451959200000000,contains_common_password
2006@winterfan,4,111700000000,contains_common_password
2006@winterreese,4,37932400000,contains_common_password
2006@winterspring,4,75206800000,contains_common_password
2006@winterwolf#,4,3288246400000,contains_common_password
2006_user#winter,4,55900000000,contains_common_password
2006_user_test_poodle,4,23110768000000000,contains_common_password
2006_user_tester#,4,7270000000000,contains_common_password
2006springadmin@chris,4,76914400000000,contains_common_password
2006springtest17admin,4,55557119188000,contains_common_password
2006testadminfall,4,1042849378000,contains_common_password
2006user@fallout,4,74590000000,contains_common_password
2006usertest#,4,38800000000,contains_common_password
2006usertestchicken,4,1018385542000,contains_common_password
2006usertestspring,4,1117842569200,contains_common_password
2006winter#spring72002,4,1117000000000000,contains_common_password
2006winter@frost,4,55900000000,contains_common_password
2006winteradmin20,4,558100000000,contains_common_password
2006winteradmintest,4,1014841684000,contains_common_password
2006winteradminxiao,4,1532225980000,contains_common_password
2006winterbrianhacker,4,1008983800000,contains_common_password
2006winterkelly#,4,55900000000,contains_common_password
2006winterspring@zhang,4,151213600000000,contains_common_password
2006winterzhangsu,4,558100000000,contains_common_password
2007!admin@lulu,4,606100000000,contains_common_password
2007!admintest,4,28000000000,contains_common_password
2007!adminuser,4,470800000000,contains_common_password
2007!buckhamal,4,1000000010000,contains_common_password
2007!fall_jeff,4,35200000000,contains_common_password
2007!fallboycorn,4,44200000000000,contains_common_password
2007!falljulien,4,123820000000,contains_common_password
2007!fallspring,4,20290000000,contains_common_password
2007!fallspringjeff,4,10448920000000,contains_common_password
2007!fallspringkatie,4,16425160000000,contains_common_password
2007!fallzombie,4,18340000000,contains_common_password
2007!frodo31,4,10000010000,contains_common_password
2007!frostyadmin,4,554368000000,contains_common_password
2007!kentishinse,4,3099724000000,contains_common_password
2007!kentlandadmin,4,22106800000000,contains_common_password
2007!kittenpuppy,4,362800000000,contains_common_password
2007!sandy@spring,4,2019100000000,contains_common_password
2007!sandytest,4,17677000000,contains_common_password
2007!springfalladmin,4,621164116000000,contains_common_password
2007!springfalljane,4,67786904800000,contains_common_password
2007!springjimmy,4,39268600000,contains_common_password
2007!springsummer,4,27962200000,contains_common_password
2007!springtestkate,4,67244197600000,contains_common_password
2007!springvalerie,4,60266200000,contains_common_password
2007!springwinterjim,4,45463225600000,contains_common_password
2007!springwolf,4,188270800000,contains_common_password
2007!summerbreeze,4,73750600000,contains_common_password
2007!summerfan,4,41500000000,contains_common_password
2007!summerrainy,4,228752200000,contains_common_password
2007!summerwax,4,41500000000,contains_common_password
2007!test123user,4,559291600000,contains_common_password
2007!test@spring,4,202000000000,contains_common_password
2007!testcat,4,10000010000,contains_common_password
2007!testmeewy,4,1000000010000,contains_common_password
2007!testnike,4,77680000000,contains_common_password
2007!testtestuser,4,177083200000,contains_common_password
2007!testzombie,4,18340000000,contains_common_password
2007!user#admin,4,214600000000,contains_common_password
2007!userandcrazy,4,2806000000000,contains_common_password
2007!winterdaisy,4,32352400000,contains_common_password
2007!winterdick,4,23647600000,contains_common_password
2007!winterman@,4,592696000000,contains_common_password
2007!winterpuppy,4,207676000000,contains_common_password
2007#chris212,4,52108319999.99999957253749016,contains_common_password
2007#chriswax,4,56500000000,contains_common_password
2007#dinnerfall,4,112870000000,contains_common_password
2007#fall#harry,4,21100000000,contains_common_password
2007#fall_1989_13,4,61000000000000,contains_common_password
2007#fallbunny,4,27460000000,contains_common_password
2007#fallchum,4,100000010000,contains_common_password
2007#fallenflyingboy,4,340049200000000,contains_common_password
2007#fallfrosty,4,38860000000,contains_common_password
2007#fallfrozen,4,52720000000,contains_common_password
2007#fallkitty,4,15430000000,contains_common_password
2007#fallspring,4,20290000000,contains_common_password
2007#falluserjoe,4,10602280000000,contains_common_password
2007#fallvicky,4,11110000000,contains_common_password
2007#fallwinds,4,79030000000,contains_common_password
2007#fallwolfgang,4,27280000000,contains_common_password
2007#meowcat,4,10000010000,contains_common_password
2007#paweljazzy,4,1692100000000,contains_common_password
2007#rainbowuser,4,217563400000,contains_common_password
2007#shaggytest,4,39718000000,contains_common_password
2007#spring1024thomas,4,87766000000000,contains_common_password
2007#spring11305,4,1064850280000,contains_common_password
2007#spring123,4,20290000000,contains_common_password
2007#spring2205,4,1064850280000,contains_common_password
2007#spring_alex,4,1888360000000,contains_common_password
2007#spring_alexey,4,61692755200000,contains_common_password
2007#springbok251,4,1230905875199.999998102157406,contains_common_password
2007#springboy,4,90147400000,contains_common_password
2007#springbuck,4,265396600000,contains_common_password
2007#springcandy,4,219767200000,contains_common_password
2007#springdaisy,4,116798200000,contains_common_password
2007#springdavid,4,20290000000,contains_common_password
2007#springer_alex,4,2210440000000,contains_common_password
2007#springeruser,4,863363800000,contains_common_password
2007#springerwinterlily,4,254386907200000,contains_common_password
2007#springfallfletcher,4,230851036000000,contains_common_password
2007#springfallkate,4,383506818400000,contains_common_password
2007#springfallkumho,4,8884600000000000,contains_common_password
2007#springfallmichael,4,44368120000000,contains_common_password
2007#springfallwang,4,766013636800000,contains_common_password
2007#springfieldjoe,4,59739400000,contains_common_password
2007#springfieldtest,4,108854200000,contains_common_password
2007#springfox,4,70765000000,contains_common_password
2007#springfrost,4,257320600000,contains_common_password
2007#springfrosted,4,1082839570000,contains_common_password
2007#springgarden,4,407938000000,contains_common_password
2007#springin24,4,1088836000000,contains_common_password
2007#springjames,4,20290000000,contains_common_password
2007#springkenneth,4,20290000000,contains_common_password
2007#springkiki,4,81667600000,contains_common_password
2007#springmichael,4,20290000000,contains_common_password
2007#springrobert,4,20290000000,contains_common_password
2007#springshyjane,4,27479200000000,contains_common_password
2007#springtest,4,37653400000,contains_common_password
2007#springtestdavid,4,8510680000000,contains_common_password
2007#springwintertestboy,4,41152798504000000,contains_common_password
2007#springwintertestlilah,4,699273129232000000,contains_common_password
2007#springwonderboy,4,1051054049200,contains_common_password
2007#summer1001,4,90352000000,contains_common_password
2007#summer_alexander,4,1167587200000,contains_common_password
2007#summer_jeff,4,1213127200000,contains_common_password
2007#summerdaisy,4,12064600000,contains_common_password
